0.04 1 0.944904 1.30546 0.499708 819 3998 34
0.04 1 0.941026 1.21332 0.4937 744 4077 38
0.04 1 0.94405 1.22382 0.464973 755 4151 39
0.04 1 0.945014 1.27747 0.5296 795 4152 33
0.04 1 0.947337 0.934544 0.44044 517 4063 43
0.04 1 0.944335 1.10484 0.509113 659 4223 32
0.04 1 0.938603 1.21915 0.492917 744 4003 46
0.04 1 0.950059 1.32179 0.534259 833 4202 34
0.04 1 0.942908 1.04418 0.461971 609 4026 46
0.04 1 0.94789 1.22382 0.510706 761 4125 35
0.04 1 0.942463 1.2798 0.514705 794 4201 29
0.04 1 0.947577 1.46759 0.580573 951 4351 30
0.04 1 0.94179 1.27863 0.473778 799 4025 42
0.04 1 0.941188 1.34162 0.52901 842 4273 45
0.04 1 0.950079 1.06868 0.523661 630 4091 36
0.04 1 0.953709 1.45009 0.527027 947 4009 37
0.04 1 0.94474 1.42794 0.538544 918 4292 24
0.04 1 0.94534 1.25881 0.456943 782 3929 49
0.04 1 0.943656 1.48509 0.557334 952 3940 37
0.04 1 0.953581 1.30896 0.59296 819 4106 30
0.04 1 0.944981 0.97887 0.480799 554 4230 34
0.04 1 0.938727 1.22148 0.475757 750 3936 37
0.04 1 0.947836 1.09435 0.505969 648 4237 37
0.04 1 0.94997 1.01736 0.508136 590 4244 35
0.04 1 0.943526 1.33928 0.514964 848 4010 33
0.04 1 0.939489 1.20749 0.468204 740 4099 35
0.04 1 0.945411 1.20865 0.50249 749 4193 36
0.04 1 0.940888 1.25297 0.504045 771 3979 37
0.04 1 0.950039 1.19115 0.48229 731 4109 38
0.04 1 0.949921 1.20282 0.478702 747 4129 33
0.04 1 0.944947 0.970701 0.425076 548 3824 57
0.04 1 0.946149 1.57957 0.609565 1051 4609 19
0.04 1 0.945584 1.24831 0.542497 769 4213 34
0.04 1 0.950505 1.33812 0.511496 856 4042 37
0.04 1 0.950998 1.21565 0.535792 753 4144 30
0.04 1 0.950532 1.21332 0.477212 756 4061 36
0.04 1 0.942604 1.31595 0.49224 824 4097 38
0.04 1 0.947098 1.02086 0.501348 590 4203 36
0.04 1 0.948354 1.01153 0.460219 577 4118 34
0.04 1 0.955687 1.21215 0.529788 755 4143 30
0.04 1 0.946704 1.67871 0.618338 1119 4131 30
0.04 1 0.945648 1.31946 0.502923 835 3862 39
0.04 1 0.946249 1.27863 0.510615 799 3955 32
0.04 1 0.946095 1.34511 0.552769 856 4048 30
0.04 1 0.944346 1.16782 0.514659 716 4029 36
0.04 1 0.951137 1.01619 0.490283 587 4386 37
0.04 1 0.953576 1.24014 0.503705 775 3940 33
0.04 1 0.942111 0.940374 0.423681 517 3871 42
0.04 1 0.947026 1.21681 0.541703 753 4042 32
0.04 1 0.944104 1.21682 0.530144 761 4270 23
0.04 1 0.945014 1.21682 0.512689 756 4082 32
0.04 1 0.950108 1.16316 0.484123 707 4011 40
0.04 1 0.945637 1.34861 0.560315 849 3981 43
0.04 1 0.946861 0.929881 0.413828 517 4150 44
0.04 1 0.940828 1.22381 0.492125 756 4232 38
0.04 1 0.952757 1.22264 0.478771 761 3974 42
0.04 1 0.943048 1.22614 0.513301 760 4010 38
0.04 1 0.94688 1.20982 0.487028 747 4185 38
0.04 1 0.951297 1.69971 0.655968 1143 4077 27
0.04 1 0.95001 1.21915 0.513222 756 4123 34
0.04 1 0.950366 1.30079 0.512276 822 3853 45
0.04 1 0.954121 1.27047 0.579237 790 4378 25
0.04 1 0.945235 1.76035 0.605449 1191 4167 31
0.04 1 0.943211 1.21215 0.522962 744 3944 37
0.04 1 0.950881 0.99286 0.476853 558 4196 29
0.04 1 0.944685 1.23431 0.558478 764 4200 33
0.04 1 0.939156 1.4291 0.491378 917 3767 49
0.04 1 0.939216 1.22381 0.497766 748 3857 37
0.04 1 0.942255 1.21215 0.494843 750 4106 38
0.04 1 0.949337 1.48392 0.621317 972 4236 27
0.04 1 0.946643 1.21915 0.504247 753 4061 31
0.04 1 0.949693 1.50141 0.564672 976 4139 46
0.04 1 0.94558 1.20981 0.529352 745 4099 38
0.04 1 0.953996 1.32179 0.528868 847 4244 31
0.04 1 0.951883 1.25414 0.4769 781 3778 45
0.04 1 0.950513 1.48042 0.590872 977 4179 25
0.04 1 0.951607 1.74403 0.616252 1174 4270 31
0.04 1 0.952409 1.38011 0.57216 883 4225 37
0.04 1 0.94164 1.40927 0.552218 896 4053 42
0.04 1 0.950891 1.30896 0.542814 827 4235 30
0.04 1 0.950881 1.20981 0.57346 761 4335 18
0.04 1 0.941188 1.03719 0.500904 600 4192 31
0.04 1 0.948931 1.31829 0.470302 836 4041 50
0.04 1 0.942633 1.47926 0.552274 958 3932 36
0.04 1 0.95289 1.32179 0.604051 847 4300 29
0.04 1 0.945465 1.36378 0.530122 870 4140 36
0.04 1 0.943356 1.21915 0.433284 742 3658 50
0.04 1 0.940255 1.26231 0.463453 780 3747 42
0.04 1 0.947389 0.999865 0.462833 576 3901 41
0.04 1 0.951786 1.90149 0.645325 1294 4254 33
0.04 1 0.94742 1.37311 0.570285 889 4102 32
0.04 1 0.94009 1.155 0.476749 698 3959 35
0.04 1 0.952729 1.20981 0.487087 753 4152 42
0.04 1 0.949773 1.39877 0.48332 906 4148 39
0.04 1 0.942311 1.39411 0.538571 889 4050 39
0.04 1 0.94996 1.73236 0.614796 1184 4343 31
0.04 1 0.944423 0.93105 0.412567 517 3854 48
0.04 1 0.947182 1.43377 0.458583 923 3793 45
0.04 1 0.944925 1.29263 0.516523 813 3724 40
0.04 1 0.94568 0.99053 0.443762 557 3996 43
0.04 1 0.945674 1.35795 0.522935 867 4122 45
0.04 1 0.948789 0.95437 0.432275 533 3887 40
0.04 1 0.947804 1.01853 0.465139 589 3967 34
0.04 1 0.951215 1.43143 0.500412 928 4158 35
0.04 1 0.94742 1.29613 0.464148 818 4047 41
0.04 1 0.948698 1.25647 0.534617 781 4098 29
0.04 1 0.945508 1.22264 0.528405 757 4070 36
0.04 1 0.941374 1.21098 0.50469 755 4211 39
0.04 1 0.941778 1.25414 0.513408 775 3765 37
0.04 1 0.947191 1.24248 0.545832 767 4241 38
0.04 1 0.951702 1.41277 0.501181 907 4312 39
0.04 1 0.95239 1.46992 0.580057 956 4103 32
0.04 1 0.94938 0.93921 0.435784 527 3836 39
0.04 1 0.950485 1.44543 0.552971 934 4143 40
0.04 1 0.943962 1.34862 0.472826 856 4140 41
0.04 1 0.946911 1.30429 0.582011 819 4308 30
0.04 1 0.944401 1.28096 0.528651 801 4113 34
0.04 1 0.947254 1.02786 0.463164 594 3967 35
0.04 1 0.949832 1.41043 0.545728 902 4210 35
0.04 1 0.955511 1.49792 0.557309 989 4226 24
0.04 1 0.942497 0.9917 0.434161 562 3967 48
0.04 1 0.939317 1.22031 0.503236 751 4001 44
0.04 1 0.949357 1.1305 0.46863 680 4062 38
0.04 1 0.951626 1.66704 0.553979 1124 4289 37
0.04 1 0.950503 1.21215 0.478447 755 4215 34
0.04 1 0.94216 1.02086 0.477617 584 4070 44
0.04 1 0.946588 1.32412 0.518 836 4207 42
0.04 1 0.950891 1.37312 0.582554 875 4202 28
0.04 1 0.944455 1.28213 0.505768 797 4217 44
0.04 1 0.940161 0.96254 0.441822 540 3984 44
0.04 1 0.944357 1.22031 0.471408 749 3863 37
0.04 1 0.951693 1.33228 0.555643 843 4185 33
0.04 1 0.946953 1.25297 0.502613 777 3873 45
0.04 1 0.94645 0.96953 0.435093 552 3846 41
0.04 1 0.954437 1.37428 0.525014 879 4189 35
0.04 1 0.943725 0.929884 0.425084 517 3883 48
0.04 1 0.951128 1.37078 0.541918 875 4233 36
0.04 1 0.952739 2.06945 0.759231 1440 4122 28
0.04 1 0.950474 0.933384 0.432914 519 4040 40
0.04 1 0.955979 1.41277 0.553697 921 4148 33
0.04 1 0.946069 1.2483 0.521146 777 4284 30
0.04 1 0.949713 1.70554 0.555817 1141 4211 35
0.04 1 0.957459 1.21798 0.455339 759 3769 40
0.04 1 0.941211 1.35795 0.492219 864 4089 33
0.04 1 0.935263 1.29263 0.478165 794 3547 56
0.04 1 0.944761 1.33113 0.506775 843 4080 39
0.04 1 0.949803 1.21915 0.471526 757 4063 32
0.04 1 0.943537 1.42443 0.531268 913 3995 33
0.04 1 0.952419 0.924048 0.411881 517 3927 45
0.04 1 0.952306 1.11184 0.474855 666 4154 38
0.04 1 0.946829 1.40694 0.521737 905 3926 30
0.04 1 0.944247 1.25298 0.491138 782 3965 36
0.04 1 0.933842 1.21681 0.487874 737 4047 48
0.04 1 0.946911 1.29263 0.506811 811 4097 36
0.04 1 0.94937 1.65072 0.596775 1106 4066 36
0.04 1 0.939709 1.05936 0.453232 619 4015 37
0.04 1 0.949872 1.48275 0.595256 967 4078 27
0.04 1 0.945989 1.41161 0.502103 905 4099 37
0.04 1 0.942891 0.933381 0.415082 517 3913 42
0.04 1 0.95136 1.35912 0.571475 878 4300 33
0.04 1 0.95119 1.61222 0.56285 1087 4400 31
0.04 1 0.939768 1.29963 0.510268 811 3613 48
0.04 1 0.94178 1.03952 0.464247 596 4358 37
0.04 1 0.946404 0.935711 0.409856 518 3909 56
0.04 1 0.946496 1.34978 0.534144 852 4321 31
0.04 1 0.945839 1.20982 0.485518 743 4132 42
0.04 1 0.946527 1.28913 0.536257 819 4061 35
0.04 1 0.942576 0.933378 0.432671 517 4170 39
0.04 1 0.942683 1.2553 0.513523 781 4185 33
0.04 1 0.94848 1.22732 0.493493 759 3998 45
0.04 1 0.951881 1.26113 0.475733 793 4239 35
0.04 1 0.954232 1.30896 0.515653 830 4194 29
0.04 1 0.946819 1.21915 0.435773 753 3922 53
0.04 1 0.947077 1.24131 0.486654 773 4272 33
0.04 1 0.948905 1.22264 0.482825 761 3894 29
0.04 1 0.951186 1.26114 0.494258 793 4153 40
0.04 1 0.949139 1.37661 0.583855 882 4150 31
0.04 1 0.95069 1.2658 0.513047 794 3892 41
0.04 1 0.943262 1.2658 0.560238 786 4052 30
0.04 1 0.956177 1.21449 0.492186 757 4111 34
0.04 1 0.946817 1.22148 0.56328 763 4362 28
0.04 1 0.952127 1.16782 0.519365 714 4054 27
0.04 1 0.948272 0.94854 0.480451 532 4134 31
0.04 1 0.940899 1.38828 0.51496 882 3931 40
0.04 1 0.955221 1.21332 0.503347 757 3943 33
0.04 1 0.948698 1.26231 0.495892 786 3914 36
0.04 1 0.954221 1.24947 0.523793 788 4165 39
0.04 1 0.948728 1.24365 0.532769 766 4142 36
0.04 1 0.942497 0.98704 0.468697 558 4003 39
0.04 1 0.946527 1.22031 0.509723 755 4073 33
0.04 1 0.95175 1.21331 0.509759 756 4120 45
0.04 1 0.942209 1.24014 0.540274 766 4311 29
0.04 1 0.942958 1.16783 0.495851 708 4195 35
0.04 1 0.946882 1.2868 0.474937 807 4005 40
0.04 1 0.956392 1.49092 0.624966 991 4279 29
0.04 1 0.950485 1.46992 0.575206 973 4185 32
0.04 1 0.941015 1.21798 0.50003 751 4082 35
0.04 1 0.940012 0.94738 0.434815 527 4016 44
0.04 1 0.944718 1.38828 0.553565 882 4056 27
0.04 1 0.94925 1.21681 0.500231 754 4099 35
0.04 1 0.945268 1.25064 0.4638 774 4175 43
0.04 1 0.946133 1.20865 0.489728 745 4175 39
0.04 1 0.945733 0.96837 0.46065 545 4108 39
0.04 1 0.946661 1.30779 0.517903 831 4184 37
0.04 1 0.952032 1.21098 0.523482 753 4088 39
0.04 1 0.950593 1.54224 0.554227 1010 4091 30
0.04 1 0.950207 1.39877 0.529495 893 4232 27
0.04 1 0.946672 1.21681 0.463383 757 3959 46
0.04 1 0.938017 1.34512 0.54989 848 4187 32
0.04 1 0.948511 1.37194 0.53562 870 4119 30
0.04 1 0.950573 1.66821 0.584111 1113 4287 25
0.04 1 0.950661 1.21565 0.484743 752 4085 30
0.04 1 0.944181 1.05585 0.503426 619 4207 35
0.04 1 0.948242 1.76852 0.557988 1202 4175 34
0.04 1 0.942077 1.10601 0.46467 659 4149 35
0.04 1 0.95727 1.7347 0.632517 1185 3858 26
0.04 1 0.948982 1.42677 0.552162 932 3881 37
0.04 1 0.945813 1.32646 0.496089 834 4005 38
0.04 1 0.94098 1.34745 0.516999 847 3938 42
0.04 1 0.950917 1.21915 0.465977 753 3948 33
0.04 1 0.95272 1.67288 0.596141 1123 4349 27
0.04 1 0.939918 1.21331 0.485159 740 3768 41
0.04 1 0.949654 1.54457 0.609982 1021 4103 27
0.04 1 0.94222 1.35095 0.530361 856 4164 32
0.04 1 0.95223 1.21449 0.493141 751 3989 40
0.04 1 0.944094 1.41976 0.454984 904 3812 51
0.04 1 0.942515 1.22965 0.567694 759 3857 33
0.04 1 0.947855 1.31246 0.482106 826 3922 30
0.04 1 0.952419 1.37894 0.523626 880 4032 32
0.04 1 0.937881 0.934541 0.47582 517 4157 39
0.04 1 0.948855 0.9847 0.464901 559 4203 37
0.04 1 0.939549 1.2798 0.509099 788 3795 41
0.04 1 0.954473 1.23547 0.502076 774 4048 42
0.04 1 0.9432 0.934546 0.420194 517 3765 41
0.04 1 0.952372 1.61922 0.556881 1085 4170 35
0.04 1 0.94544 1.22265 0.484492 750 3971 42
0.04 1 0.951549 1.07102 0.509784 628 4319 38
0.04 1 0.941906 1.31946 0.590129 825 4032 34
0.04 1 0.950485 1.23431 0.448154 768 4089 47
0.04 1 0.949489 1.24947 0.471963 772 3817 35
0.04 1 0.950761 1.23431 0.515968 765 4280 29
0.04 1 0.946706 1.25414 0.477087 774 3516 39
0.04 1 0.936729 1.2868 0.519304 801 3894 39
0.04 1 0.946714 1.08734 0.508053 642 4150 38
0.04 1 0.949122 1.51891 0.542138 985 3913 35
0.04 1 0.94927 1.25414 0.511719 784 3975 33
0.04 1 0.943493 1.25531 0.478424 774 3951 44
0.04 1 0.94475 0.98353 0.437645 556 3849 47
0.04 1 0.949802 1.24247 0.494911 775 4026 38
0.04 1 0.951533 1.34745 0.547835 852 4008 38
0.04 1 0.942694 1.21099 0.512635 749 4192 35
0.04 1 0.945187 1.26114 0.528976 782 3833 34
0.04 1 0.936495 1.36494 0.52512 862 4031 43
0.04 1 0.949427 1.23431 0.513914 766 3981 36
0.04 1 0.953079 1.36379 0.601856 867 4284 26
0.04 1 0.951705 1.20981 0.443435 751 3711 35
0.04 1 0.946154 1.36961 0.536738 868 4071 45
0.04 1 0.941142 1.25764 0.539791 777 4004 37
0.04 1 0.946922 1.22265 0.493792 759 4188 41
0.04 1 0.947109 1.2763 0.505383 790 4242 41
0.04 1 0.951085 0.96254 0.472553 542 4147 31
0.04 1 0.948617 1.35328 0.520846 852 4185 37
0.04 1 0.949852 1.22032 0.467656 757 3838 41
0.04 1 0.955283 1.22615 0.484781 762 4124 36
0.04 1 0.950524 1.61689 0.594569 1072 4143 34
0.04 1 0.944936 1.26813 0.538692 788 4024 33
0.04 1 0.941729 0.95204 0.452229 535 3973 40
0.04 1 0.946196 1.17949 0.502582 717 3894 36
0.04 1 0.940483 1.36261 0.52908 861 3978 37
0.04 1 0.948733 1.4186 0.477282 919 3979 41
0.04 1 0.947275 1.21681 0.471334 756 3965 46
0.04 1 0.9519 0.99636 0.471732 566 4266 35
0.04 1 0.954348 1.31945 0.467534 843 3739 44
0.04 1 0.94208 1.48276 0.566962 964 4070 33
0.04 1 0.950761 1.24714 0.457476 779 3822 48
0.04 1 0.958168 1.7207 0.65873 1164 4167 21
0.04 1 0.95207 1.29613 0.517913 824 4223 27
0.04 1 0.953057 1.21915 0.485722 759 3806 31
0.04 1 0.948779 1.22964 0.499122 763 3937 34
0.04 1 0.943144 1.12233 0.51485 670 4365 30
0.04 1 0.950198 1.53524 0.580911 1011 4038 29
0.04 1 0.945157 1.61805 0.559096 1075 3984 43
0.04 1 0.949022 1.24597 0.534093 777 3997 31
0.04 1 0.952005 1.21098 0.516998 749 3906 42
0.04 1 0.942069 1.2798 0.513899 798 4171 42
0.04 1 0.952164 1.22148 0.485208 765 3974 43
0.04 1 0.952825 0.93571 0.448851 523 4187 37
0.04 1 0.951008 1.35212 0.583117 862 4021 35
0.04 1 0.950505 1.2868 0.558736 810 4133 31
0.04 1 0.939495 0.93921 0.434233 517 3923 40
0.04 1 0.946266 1.35095 0.538874 866 4041 33
0.04 1 0.946859 1.45709 0.505148 944 4048 39
0.04 1 0.956797 1.4326 0.550469 928 4155 33
0.04 1 0.95003 1.74403 0.626751 1182 4013 31
0.04 1 0.950761 1.26814 0.546813 799 4095 33
0.04 1 0.949843 1.0092 0.425632 576 3763 42
0.04 1 0.938519 1.32296 0.481844 831 4153 37
0.04 1 0.944083 1.22031 0.466879 748 3988 38
0.04 1 0.94847 1.2553 0.537278 787 4071 36
0.04 1 0.947358 1.24481 0.494738 769 3948 51
0.04 1 0.950752 1.21681 0.467601 761 3995 46
0.04 1 0.951234 1.4291 0.53928 928 4129 23
0.04 1 0.959192 1.73586 0.611318 1175 4209 29
0.04 1 0.943929 1.27863 0.59539 797 4413 31
0.04 1 0.941211 1.34629 0.502476 853 3931 40
0.04 1 0.949545 1.55507 0.574166 1031 4078 30
0.04 1 0.953134 1.22382 0.524639 755 4206 35
0.04 1 0.948242 1.27514 0.505355 799 3953 41
0.04 1 0.954581 1.21098 0.484218 747 3865 30
0.04 1 0.948789 1.03019 0.441092 600 3884 37
0.04 1 0.948865 1.21799 0.457866 755 3932 48
0.04 1 0.949527 1.21681 0.537687 759 4028 30
0.04 1 0.948232 1.25998 0.519579 793 4184 31
0.04 1 0.951128 1.04886 0.457599 615 4197 34
0.04 1 0.942089 1.21331 0.495333 747 4065 44
0.04 1 0.942481 1.22148 0.467103 749 4002 39
0.04 1 0.938824 1.22965 0.460028 753 3884 32
0.04 1 0.946211 1.79535 0.589114 1219 4151 30
0.04 1 0.946127 1.22498 0.533154 759 3903 36
0.04 1 0.954105 1.21448 0.497585 754 3986 39
0.04 1 0.947337 1.30663 0.519931 825 3866 38
0.04 1 0.946911 1.21564 0.480335 751 4184 37
0.04 1 0.947109 1.55741 0.520695 1023 3873 41
0.04 1 0.949112 1.40694 0.547281 904 3790 30
0.04 1 0.95093 1.148 0.507404 693 4236 32
0.04 1 0.938286 1.21099 0.444206 739 4091 50
0.04 1 0.940079 1.22032 0.443159 749 3909 44
0.04 1 0.949783 1.2553 0.50664 785 4081 37
0.04 1 0.951479 1.40927 0.565118 907 3971 35
0.04 1 0.949635 1.67754 0.566918 1123 4087 29
0.04 1 0.951301 1.4186 0.494076 921 3851 36
0.04 1 0.948875 1.73003 0.656242 1166 4342 21
0.04 1 0.94202 1.27863 0.460808 794 3585 49
0.04 1 0.948976 1.21798 0.466198 752 3912 39
0.04 1 0.944565 1.21565 0.479286 755 4138 38
0.04 1 0.954357 1.62039 0.527837 1074 3914 29
0.04 1 0.942717 1.24131 0.472099 764 4016 37
0.04 1 0.950276 1.31946 0.517884 835 4158 31
0.04 1 0.943396 1.09784 0.480445 652 4088 35
0.04 1 0.949149 1.3078 0.480439 819 4205 37
0.04 1 0.941952 1.05002 0.443369 607 3992 45
0.04 1 0.943385 1.3008 0.472799 819 4011 42
0.04 1 0.945877 1.22382 0.445575 755 3828 53
0.04 1 0.943077 1.27397 0.528903 796 3871 43
0.04 1 0.946517 1.35211 0.543568 851 4142 36
0.04 1 0.95353 1.50958 0.536855 979 4065 38
0.04 1 0.947867 1.26463 0.52284 782 4157 29
0.04 1 0.941847 1.27747 0.480805 791 3891 45
0.04 1 0.944466 1.29496 0.548174 808 4234 33
0.04 1 0.943396 1.21448 0.477065 752 3773 42
0.04 1 0.943648 1.21332 0.445763 749 3844 36
0.04 1 0.945451 1.22614 0.468001 755 3946 39
0.04 1 0.954339 1.28214 0.502277 812 3932 35
0.04 1 0.946651 1.30662 0.539936 827 4258 34
0.04 1 0.948976 1.23081 0.545745 765 4132 29
0.04 1 0.943842 1.12117 0.504161 671 4333 32
0.04 1 0.942762 1.32529 0.492331 837 3902 46
0.04 1 0.942277 1.24715 0.51103 773 4139 30
0.04 1 0.953852 1.28679 0.54344 802 4307 30
0.04 1 0.94626 1.22848 0.506194 755 3966 33
0.04 1 0.942149 1.22031 0.490594 753 3978 38
0.04 1 0.947814 1.00103 0.470169 570 4159 41
0.04 1 0.943218 1.29379 0.489732 805 4047 39
0.04 1 0.951027 1.25647 0.538402 785 4330 25
0.04 1 0.94996 1.24247 0.610205 770 4293 35
0.04 1 0.939626 1.33462 0.572657 838 4085 26
0.04 1 0.948511 1.39177 0.482777 889 3921 31
0.04 1 0.941153 1.20982 0.492872 734 3897 32
0.04 1 0.951205 1.23781 0.543769 769 4065 29
0.04 1 0.950713 1.21099 0.510397 756 4169 32
0.04 1 0.949575 1.22498 0.457657 761 3936 45
0.04 1 0.945744 1.10368 0.454936 660 3751 40
0.04 1 0.94998 1.34862 0.555891 853 4358 24
0.04 1 0.943054 0.99636 0.477721 569 4330 29
0.04 1 0.957375 1.79185 0.73674 1232 4504 19
0.04 1 0.951638 1.23781 0.533008 768 3937 28
0.04 1 0.938664 1.08617 0.468522 636 3984 39
0.04 1 0.94924 1.26464 0.485598 786 3992 41
0.04 1 0.946446 0.928712 0.415033 517 3979 44
0.04 1 0.95081 1.23198 0.465865 763 3869 39
0.04 1 0.954662 1.64955 0.631778 1117 4221 24
0.04 1 0.949605 1.21565 0.483226 753 4169 34
0.04 1 0.945189 1.22032 0.461631 758 4212 36
0.04 1 0.946756 1.4431 0.528016 917 4031 38
0.04 1 0.948484 1.27863 0.56141 809 4285 25
0.04 1 0.940748 1.00337 0.470726 572 4132 34
0.04 1 0.945978 1.22381 0.496166 763 3965 38
0.04 1 0.942621 1.42326 0.564633 912 4156 29
0.04 1 0.94427 1.02319 0.4694 593 4152 34
0.04 1 0.947742 1.21565 0.481788 750 3988 39
0.04 1 0.942452 1.31945 0.526544 839 4139 38
0.04 1 0.942925 1.31712 0.461084 830 3839 55
0.04 1 0.952974 1.40811 0.494708 912 3897 38
0.04 1 0.952164 1.11184 0.494282 665 4210 28
0.04 1 0.945465 1.2693 0.505798 784 4143 34
0.04 1 0.941755 1.25414 0.491745 778 3789 35
0.04 1 0.94923 0.92521 0.420734 517 4098 40
0.04 1 0.941734 1.21798 0.475856 757 4269 43
0.04 1 0.943929 1.29613 0.485794 817 4117 37
0.04 1 0.949387 1.21799 0.512295 760 4119 33
0.04 1 0.952946 1.36728 0.554006 875 4157 31
0.04 1 0.943211 0.9882 0.457521 560 3964 37
0.04 1 0.941952 1.30663 0.503155 824 3945 48
0.04 1 0.94711 0.94504 0.449375 531 4036 32
0.04 1 0.943206 1.21681 0.48459 750 4211 42
0.04 1 0.943189 1.21798 0.453108 752 3826 49
0.04 1 0.949485 1.21915 0.522663 763 4253 37
0.04 1 0.939976 0.934546 0.43314 517 3895 38
0.04 1 0.946767 1.11067 0.44281 661 3910 42
0.04 1 0.937989 1.24364 0.460464 767 3785 36
0.04 1 0.946042 1.36845 0.582892 863 3954 31
0.04 1 0.942463 1.50142 0.543107 973 4021 38
0.04 1 0.944039 1.41626 0.488878 911 3847 47
0.04 1 0.941881 1.21448 0.461593 745 3982 42
0.04 1 0.947472 1.29497 0.512228 813 4265 36
0.04 1 0.936103 1.2763 0.462747 787 3900 46
0.04 1 0.946922 1.5504 0.562736 1015 4308 38
0.04 1 0.953663 1.00686 0.448849 581 4149 38
0.04 1 0.945562 1.45709 0.541952 953 4219 37
0.04 1 0.947203 1.34278 0.522076 857 3997 27
0.04 1 0.947783 1.22031 0.504884 759 3893 38
0.04 1 0.945584 1.26814 0.48006 791 3991 52
0.04 1 0.938751 1.24247 0.490371 765 3992 37
0.04 1 0.947451 1.37078 0.464126 872 3811 40
0.04 1 0.94496 1.43143 0.509433 927 4340 37
0.04 1 0.948013 1.40577 0.515017 908 3900 43
0.04 1 0.943512 1.22498 0.539723 759 4236 31
0.04 1 0.944739 1.22031 0.449813 751 3670 51
0.04 1 0.951186 1.21798 0.495802 755 3928 34
0.04 1 0.953023 1.23665 0.542921 768 4433 27
0.04 1 0.950988 1.55274 0.583198 1021 3999 37
0.04 1 0.943471 1.05236 0.45268 613 4123 46
0.04 1 0.942311 1.36961 0.49744 872 4035 38
0.04 1 0.950128 1.32529 0.507905 832 3925 33
0.04 1 0.943559 1.32646 0.543993 845 4060 36
0.04 1 0.943359 1.27513 0.492339 790 4215 29
0.04 1 0.942043 1.21682 0.493868 753 4081 41
0.04 1 0.945319 1.23664 0.483466 760 3916 36
0.04 1 0.945551 1.2973 0.48775 817 4063 44
0.04 1 0.948925 1.20864 0.489151 748 3918 42
0.04 1 0.94934 1.98198 0.613775 1367 4098 26
0.04 1 0.952098 1.40461 0.527057 899 4155 29
0.04 1 0.949577 1.36029 0.534487 869 3937 28
0.04 1 0.939799 1.23198 0.506633 756 4066 39
0.04 1 0.945178 1.10834 0.479314 654 4006 42
0.04 1 0.949169 1.33929 0.559853 841 4243 25
